any;secció censal;concepte;estat;valor
2024;Santa Margarida de Montbui DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC002;població amb estudis baixos (%);;18,7
2024;Santa Margarida de Montbui DC01 SC002;població jove sense estudis postobligatoris (%);;37,7
2024;Santa Margarida de Montbui DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;12,0
2024;Santa Margarida de Montbui DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC003;població amb estudis baixos (%);;20,2
2024;Santa Margarida de Montbui DC01 SC003;població jove sense estudis postobligatoris (%);;35,5
2024;Santa Margarida de Montbui DC01 SC003;població estrangera de països de renda baixa o mitjana (%);;10,3
2024;Santa Margarida de Montbui DC01 SC003;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC004;població amb estudis baixos (%);;17,6
2024;Santa Margarida de Montbui DC01 SC004;població jove sense estudis postobligatoris (%);;25,5
2024;Santa Margarida de Montbui DC01 SC004;població estrangera de països de renda baixa o mitjana (%);;3,8
2024;Santa Margarida de Montbui DC01 SC004;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC005;població amb estudis baixos (%);;19,4
2024;Santa Margarida de Montbui DC01 SC005;població jove sense estudis postobligatoris (%);;39,8
2024;Santa Margarida de Montbui DC01 SC005;població estrangera de països de renda baixa o mitjana (%);;14,7
2024;Santa Margarida de Montbui DC01 SC005;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC006;població amb estudis baixos (%);;17,0
2024;Santa Margarida de Montbui DC01 SC006;població jove sense estudis postobligatoris (%);;39,1
2024;Santa Margarida de Montbui DC01 SC006;població estrangera de països de renda baixa o mitjana (%);;13,9
2024;Santa Margarida de Montbui DC01 SC006;renda mitjana per persona (€);;9999999
2024;Santa Margarida de Montbui DC01 SC007;població amb estudis baixos (%);;22,8
2024;Santa Margarida de Montbui DC01 SC007;població jove sense estudis postobligatoris (%);;46,7
2024;Santa Margarida de Montbui DC01 SC007;població estrangera de països de renda baixa o mitjana (%);;21,2
2024;Santa Margarida de Montbui DC01 SC007;renda mitjana per persona (€);;9999999
2024;Santa Margarida i els Monjos DC01 SC001;població amb estudis baixos (%);;16,3
2024;Santa Margarida i els Monjos DC01 SC001;població jove sense estudis postobligatoris (%);;20,7
2024;Santa Margarida i els Monjos DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;9,8
2024;Santa Margarida i els Monjos DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Margarida i els Monjos DC01 SC002;població amb estudis baixos (%);;11,0
2024;Santa Margarida i els Monjos DC01 SC002;població jove sense estudis postobligatoris (%);;28,0
2024;Santa Margarida i els Monjos DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;10,8
2024;Santa Margarida i els Monjos DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santa Margarida i els Monjos DC01 SC003;població amb estudis baixos (%);;14,4
2024;Santa Margarida i els Monjos DC01 SC003;població jove sense estudis postobligatoris (%);;27,6
2024;Santa Margarida i els Monjos DC01 SC003;població estrangera de països de renda baixa o mitjana (%);;12,4
2024;Santa Margarida i els Monjos DC01 SC003;renda mitjana per persona (€);;9999999
2024;Santa Margarida i els Monjos DC01 SC004;població amb estudis baixos (%);;14,5
2024;Santa Margarida i els Monjos DC01 SC004;població jove sense estudis postobligatoris (%);;31,2
2024;Santa Margarida i els Monjos DC01 SC004;població estrangera de països de renda baixa o mitjana (%);;13,1
2024;Santa Margarida i els Monjos DC01 SC004;renda mitjana per persona (€);;9999999
2024;Santa Maria d'Oló DC01 SC001;població amb estudis baixos (%);;14,4
2024;Santa Maria d'Oló DC01 SC001;població jove sense estudis postobligatoris (%);;24,8
2024;Santa Maria d'Oló DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;3,8
2024;Santa Maria d'Oló DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Besora DC01 SC001;població amb estudis baixos (%);;5,8
2024;Santa Maria de Besora DC01 SC001;població jove sense estudis postobligatoris (%);;9999999,0
2024;Santa Maria de Besora DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;3,7
2024;Santa Maria de Besora DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Martorelles DC01 SC001;població amb estudis baixos (%);;9,2
2024;Santa Maria de Martorelles DC01 SC001;població jove sense estudis postobligatoris (%);;13,7
2024;Santa Maria de Martorelles DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;1,4
2024;Santa Maria de Martorelles DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Merlès DC01 SC001;població amb estudis baixos (%);;8,7
2024;Santa Maria de Merlès DC01 SC001;població jove sense estudis postobligatoris (%);;9999999,0
2024;Santa Maria de Merlès DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;0,6
2024;Santa Maria de Merlès DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Miralles DC01 SC001;població amb estudis baixos (%);;11,3
2024;Santa Maria de Miralles DC01 SC001;població jove sense estudis postobligatoris (%);;9999999,0
2024;Santa Maria de Miralles DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;5,1
2024;Santa Maria de Miralles DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Palautordera DC01 SC001;població amb estudis baixos (%);;12,6
2024;Santa Maria de Palautordera DC01 SC001;població jove sense estudis postobligatoris (%);;23,9
2024;Santa Maria de Palautordera DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;13,7
2024;Santa Maria de Palautordera DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Maria de Palautordera DC01 SC002;població amb estudis baixos (%);;8,5
2024;Santa Maria de Palautordera DC01 SC002;població jove sense estudis postobligatoris (%);;15,3
2024;Santa Maria de Palautordera DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;6,0
2024;Santa Maria de Palautordera DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santa Maria de Palautordera DC01 SC003;població amb estudis baixos (%);;12,9
2024;Santa Maria de Palautordera DC01 SC003;població jove sense estudis postobligatoris (%);;14,0
2024;Santa Maria de Palautordera DC01 SC003;població estrangera de països de renda baixa o mitjana (%);;3,3
2024;Santa Maria de Palautordera DC01 SC003;renda mitjana per persona (€);;9999999
2024;Santa Maria de Palautordera DC01 SC004;població amb estudis baixos (%);;8,4
2024;Santa Maria de Palautordera DC01 SC004;població jove sense estudis postobligatoris (%);;13,2
2024;Santa Maria de Palautordera DC01 SC004;població estrangera de països de renda baixa o mitjana (%);;5,4
2024;Santa Maria de Palautordera DC01 SC004;renda mitjana per persona (€);;9999999
2024;Santa Oliva DC01 SC001;població amb estudis baixos (%);;16,7
2024;Santa Oliva DC01 SC001;població jove sense estudis postobligatoris (%);;31,9
2024;Santa Oliva DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;13,1
2024;Santa Oliva DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Oliva DC01 SC002;població amb estudis baixos (%);;13,8
2024;Santa Oliva DC01 SC002;població jove sense estudis postobligatoris (%);;29,2
2024;Santa Oliva DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;5,3
2024;Santa Oliva DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santa Pau DC01 SC001;població amb estudis baixos (%);;9,3
2024;Santa Pau DC01 SC001;població jove sense estudis postobligatoris (%);;14,6
2024;Santa Pau DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;4,0
2024;Santa Pau DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC001;població amb estudis baixos (%);;14,0
2024;Santa Perpètua de Mogoda DC01 SC001;població jove sense estudis postobligatoris (%);;21,7
2024;Santa Perpètua de Mogoda DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;10,6
2024;Santa Perpètua de Mogoda DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC002;població amb estudis baixos (%);;12,3
2024;Santa Perpètua de Mogoda DC01 SC002;població jove sense estudis postobligatoris (%);;18,8
2024;Santa Perpètua de Mogoda DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;13,7
2024;Santa Perpètua de Mogoda DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC003;població amb estudis baixos (%);;13,7
2024;Santa Perpètua de Mogoda DC01 SC003;població jove sense estudis postobligatoris (%);;23,4
2024;Santa Perpètua de Mogoda DC01 SC003;població estrangera de països de renda baixa o mitjana (%);;11,2
2024;Santa Perpètua de Mogoda DC01 SC003;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC004;població amb estudis baixos (%);;21,6
2024;Santa Perpètua de Mogoda DC01 SC004;població jove sense estudis postobligatoris (%);;41,9
2024;Santa Perpètua de Mogoda DC01 SC004;població estrangera de països de renda baixa o mitjana (%);;27,5
2024;Santa Perpètua de Mogoda DC01 SC004;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC005;població amb estudis baixos (%);;17,1
2024;Santa Perpètua de Mogoda DC01 SC005;població jove sense estudis postobligatoris (%);;34,5
2024;Santa Perpètua de Mogoda DC01 SC005;població estrangera de països de renda baixa o mitjana (%);;20,1
2024;Santa Perpètua de Mogoda DC01 SC005;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC006;població amb estudis baixos (%);;19,2
2024;Santa Perpètua de Mogoda DC01 SC006;població jove sense estudis postobligatoris (%);;26,1
2024;Santa Perpètua de Mogoda DC01 SC006;població estrangera de països de renda baixa o mitjana (%);;9,3
2024;Santa Perpètua de Mogoda DC01 SC006;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC007;població amb estudis baixos (%);;16,2
2024;Santa Perpètua de Mogoda DC01 SC007;població jove sense estudis postobligatoris (%);;20,6
2024;Santa Perpètua de Mogoda DC01 SC007;població estrangera de països de renda baixa o mitjana (%);;3,8
2024;Santa Perpètua de Mogoda DC01 SC007;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC008;població amb estudis baixos (%);;15,9
2024;Santa Perpètua de Mogoda DC01 SC008;població jove sense estudis postobligatoris (%);;22,1
2024;Santa Perpètua de Mogoda DC01 SC008;població estrangera de països de renda baixa o mitjana (%);;5,4
2024;Santa Perpètua de Mogoda DC01 SC008;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC009;població amb estudis baixos (%);;9,0
2024;Santa Perpètua de Mogoda DC01 SC009;població jove sense estudis postobligatoris (%);;14,4
2024;Santa Perpètua de Mogoda DC01 SC009;població estrangera de països de renda baixa o mitjana (%);;5,5
2024;Santa Perpètua de Mogoda DC01 SC009;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC010;població amb estudis baixos (%);;12,4
2024;Santa Perpètua de Mogoda DC01 SC010;població jove sense estudis postobligatoris (%);;23,4
2024;Santa Perpètua de Mogoda DC01 SC010;població estrangera de països de renda baixa o mitjana (%);;15,2
2024;Santa Perpètua de Mogoda DC01 SC010;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC011;població amb estudis baixos (%);;17,2
2024;Santa Perpètua de Mogoda DC01 SC011;població jove sense estudis postobligatoris (%);;25,4
2024;Santa Perpètua de Mogoda DC01 SC011;població estrangera de països de renda baixa o mitjana (%);;7,3
2024;Santa Perpètua de Mogoda DC01 SC011;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC012;població amb estudis baixos (%);;11,7
2024;Santa Perpètua de Mogoda DC01 SC012;població jove sense estudis postobligatoris (%);;16,8
2024;Santa Perpètua de Mogoda DC01 SC012;població estrangera de països de renda baixa o mitjana (%);;4,8
2024;Santa Perpètua de Mogoda DC01 SC012;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC013;població amb estudis baixos (%);;4,4
2024;Santa Perpètua de Mogoda DC01 SC013;població jove sense estudis postobligatoris (%);;11,2
2024;Santa Perpètua de Mogoda DC01 SC013;població estrangera de països de renda baixa o mitjana (%);;0,6
2024;Santa Perpètua de Mogoda DC01 SC013;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC014;població amb estudis baixos (%);;8,6
2024;Santa Perpètua de Mogoda DC01 SC014;població jove sense estudis postobligatoris (%);;9,6
2024;Santa Perpètua de Mogoda DC01 SC014;població estrangera de països de renda baixa o mitjana (%);;1,3
2024;Santa Perpètua de Mogoda DC01 SC014;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC015;població amb estudis baixos (%);;12,4
2024;Santa Perpètua de Mogoda DC01 SC015;població jove sense estudis postobligatoris (%);;18,5
2024;Santa Perpètua de Mogoda DC01 SC015;població estrangera de països de renda baixa o mitjana (%);;6,5
2024;Santa Perpètua de Mogoda DC01 SC015;renda mitjana per persona (€);;9999999
2024;Santa Perpètua de Mogoda DC01 SC016;població amb estudis baixos (%);;4,3
2024;Santa Perpètua de Mogoda DC01 SC016;població jove sense estudis postobligatoris (%);;8,6
2024;Santa Perpètua de Mogoda DC01 SC016;població estrangera de països de renda baixa o mitjana (%);;1,5
2024;Santa Perpètua de Mogoda DC01 SC016;renda mitjana per persona (€);;9999999
2024;Santa Susanna DC01 SC001;població amb estudis baixos (%);;7,0
2024;Santa Susanna DC01 SC001;població jove sense estudis postobligatoris (%);;22,3
2024;Santa Susanna DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;6,2
2024;Santa Susanna DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santa Susanna DC01 SC002;població amb estudis baixos (%);;12,6
2024;Santa Susanna DC01 SC002;població jove sense estudis postobligatoris (%);;25,6
2024;Santa Susanna DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;17,0
2024;Santa Susanna DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santpedor DC01 SC001;població amb estudis baixos (%);;12,9
2024;Santpedor DC01 SC001;població jove sense estudis postobligatoris (%);;17,1
2024;Santpedor DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;7,6
2024;Santpedor DC01 SC001;renda mitjana per persona (€);;9999999
2024;Santpedor DC01 SC002;població amb estudis baixos (%);;9,5
2024;Santpedor DC01 SC002;població jove sense estudis postobligatoris (%);;13,9
2024;Santpedor DC01 SC002;població estrangera de països de renda baixa o mitjana (%);;6,0
2024;Santpedor DC01 SC002;renda mitjana per persona (€);;9999999
2024;Santpedor DC01 SC003;població amb estudis baixos (%);;11,1
2024;Santpedor DC01 SC003;població jove sense estudis postobligatoris (%);;12,9
2024;Santpedor DC01 SC003;població estrangera de països de renda baixa o mitjana (%);;2,5
2024;Santpedor DC01 SC003;renda mitjana per persona (€);;9999999
2024;Santpedor DC01 SC004;població amb estudis baixos (%);;7,0
2024;Santpedor DC01 SC004;població jove sense estudis postobligatoris (%);;9,6
2024;Santpedor DC01 SC004;població estrangera de països de renda baixa o mitjana (%);;0,7
2024;Santpedor DC01 SC004;renda mitjana per persona (€);;9999999
2024;Sarral DC01 SC001;població amb estudis baixos (%);;17,2
2024;Sarral DC01 SC001;població jove sense estudis postobligatoris (%);;25,4
2024;Sarral DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;16,8
2024;Sarral DC01 SC001;renda mitjana per persona (€);;9999999
2024;Sarrià de Ter DC01 SC001;població amb estudis baixos (%);;9,4
2024;Sarrià de Ter DC01 SC001;població jove sense estudis postobligatoris (%);;18,7
2024;Sarrià de Ter DC01 SC001;població estrangera de països de renda baixa o mitjana (%);;9,1
