any,secció censal,concepte,estat,valor
2024,Amposta DC02 SC001,població amb estudis baixos,p,109.6
2024,Amposta DC02 SC001,població jove sense estudis postobligatoris,p,108.1
2024,Amposta DC02 SC001,població estrangera de països de renda baixa o mitjana,p,109.6
2024,Amposta DC02 SC001,renda mitjana per persona,..,null
2024,Amposta DC02 SC002,població amb estudis baixos,p,130.6
2024,Amposta DC02 SC002,població jove sense estudis postobligatoris,p,139.2
2024,Amposta DC02 SC002,població estrangera de països de renda baixa o mitjana,p,118.4
2024,Amposta DC02 SC002,renda mitjana per persona,..,null
2024,Amposta DC03 SC001,població amb estudis baixos,p,106.0
2024,Amposta DC03 SC001,població jove sense estudis postobligatoris,p,114.3
2024,Amposta DC03 SC001,població estrangera de països de renda baixa o mitjana,p,106.0
2024,Amposta DC03 SC001,renda mitjana per persona,..,null
2024,Amposta DC03 SC002,població amb estudis baixos,p,109.6
2024,Amposta DC03 SC002,població jove sense estudis postobligatoris,p,124.0
2024,Amposta DC03 SC002,població estrangera de països de renda baixa o mitjana,p,103.5
2024,Amposta DC03 SC002,renda mitjana per persona,..,null
2024,Amposta DC04 SC001,població amb estudis baixos,p,123.5
2024,Amposta DC04 SC001,població jove sense estudis postobligatoris,p,121.8
2024,Amposta DC04 SC001,població estrangera de països de renda baixa o mitjana,p,121.6
2024,Amposta DC04 SC001,renda mitjana per persona,..,null
2024,Amposta DC04 SC002,població amb estudis baixos,p,110.1
2024,Amposta DC04 SC002,població jove sense estudis postobligatoris,p,118.9
2024,Amposta DC04 SC002,població estrangera de països de renda baixa o mitjana,p,121.8
2024,Amposta DC04 SC002,renda mitjana per persona,..,null
2024,Amposta DC04 SC003,població amb estudis baixos,p,116.8
2024,Amposta DC04 SC003,població jove sense estudis postobligatoris,p,114.2
2024,Amposta DC04 SC003,població estrangera de països de renda baixa o mitjana,p,117.3
2024,Amposta DC04 SC003,renda mitjana per persona,..,null
2024,Amposta DC04 SC004,població amb estudis baixos,p,100.4
2024,Amposta DC04 SC004,població jove sense estudis postobligatoris,p,107.7
2024,Amposta DC04 SC004,població estrangera de països de renda baixa o mitjana,p,104.4
2024,Amposta DC04 SC004,renda mitjana per persona,..,null
2024,Amposta DC04 SC005,població amb estudis baixos,p,103.4
2024,Amposta DC04 SC005,població jove sense estudis postobligatoris,p,109.8
2024,Amposta DC04 SC005,població estrangera de països de renda baixa o mitjana,p,110.9
2024,Amposta DC04 SC005,renda mitjana per persona,..,null
2024,Amposta DC04 SC006,població amb estudis baixos,p,101.3
2024,Amposta DC04 SC006,població jove sense estudis postobligatoris,p,107.7
2024,Amposta DC04 SC006,població estrangera de països de renda baixa o mitjana,p,105.4
2024,Amposta DC04 SC006,renda mitjana per persona,..,null
2024,Anglès DC01 SC001,població amb estudis baixos,p,137.1
2024,Anglès DC01 SC001,població jove sense estudis postobligatoris,p,128.8
2024,Anglès DC01 SC001,població estrangera de països de renda baixa o mitjana,p,128.5
2024,Anglès DC01 SC001,renda mitjana per persona,..,null
2024,Anglès DC01 SC002,població amb estudis baixos,p,119.0
2024,Anglès DC01 SC002,població jove sense estudis postobligatoris,p,117.8
2024,Anglès DC01 SC002,població estrangera de països de renda baixa o mitjana,p,111.3
2024,Anglès DC01 SC002,renda mitjana per persona,..,null
2024,Anglès DC01 SC003,població amb estudis baixos,p,110.1
2024,Anglès DC01 SC003,població jove sense estudis postobligatoris,p,105.4
2024,Anglès DC01 SC003,població estrangera de països de renda baixa o mitjana,p,100.0
2024,Anglès DC01 SC003,renda mitjana per persona,..,null
2024,Anglesola DC01 SC001,població amb estudis baixos,p,111.5
2024,Anglesola DC01 SC001,població jove sense estudis postobligatoris,p,107.3
2024,Anglesola DC01 SC001,població estrangera de països de renda baixa o mitjana,p,101.4
2024,Anglesola DC01 SC001,renda mitjana per persona,..,null
2024,Arbeca DC01 SC001,població amb estudis baixos,p,123.9
2024,Arbeca DC01 SC001,població jove sense estudis postobligatoris,p,111.6
2024,Arbeca DC01 SC001,població estrangera de països de renda baixa o mitjana,p,115.1
2024,Arbeca DC01 SC001,renda mitjana per persona,..,null
2024,Arbeca DC01 SC002,població amb estudis baixos,p,110.2
2024,Arbeca DC01 SC002,població jove sense estudis postobligatoris,p,94.5
2024,Arbeca DC01 SC002,població estrangera de països de renda baixa o mitjana,p,98.3
2024,Arbeca DC01 SC002,renda mitjana per persona,..,null
2024,"Arboç, l' DC01 SC001",població amb estudis baixos,p,112.0
2024,"Arboç, l' DC01 SC001",població jove sense estudis postobligatoris,p,114.7
2024,"Arboç, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,116.8
2024,"Arboç, l' DC01 SC001",renda mitjana per persona,..,null
2024,"Arboç, l' DC01 SC002",població amb estudis baixos,p,127.7
2024,"Arboç, l' DC01 SC002",població jove sense estudis postobligatoris,p,125.3
2024,"Arboç, l' DC01 SC002",població estrangera de països de renda baixa o mitjana,p,129.9
2024,"Arboç, l' DC01 SC002",renda mitjana per persona,..,null
2024,Arbolí DC01 SC001,població amb estudis baixos,p,81.9
2024,Arbolí DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Arbolí DC01 SC001,població estrangera de països de renda baixa o mitjana,p,81.0
2024,Arbolí DC01 SC001,renda mitjana per persona,..,null
2024,Arbúcies DC01 SC001,població amb estudis baixos,p,134.1
2024,Arbúcies DC01 SC001,població jove sense estudis postobligatoris,p,127.1
2024,Arbúcies DC01 SC001,població estrangera de països de renda baixa o mitjana,p,123.3
2024,Arbúcies DC01 SC001,renda mitjana per persona,..,null
2024,Arbúcies DC01 SC002,població amb estudis baixos,p,128.9
2024,Arbúcies DC01 SC002,població jove sense estudis postobligatoris,p,116.6
2024,Arbúcies DC01 SC002,població estrangera de països de renda baixa o mitjana,p,118.9
2024,Arbúcies DC01 SC002,renda mitjana per persona,..,null
2024,Arbúcies DC02 SC001,població amb estudis baixos,p,95.6
2024,Arbúcies DC02 SC001,població jove sense estudis postobligatoris,p,95.4
2024,Arbúcies DC02 SC001,població estrangera de països de renda baixa o mitjana,p,84.0
2024,Arbúcies DC02 SC001,renda mitjana per persona,..,null
2024,Arenys de Mar DC01 SC001,població amb estudis baixos,p,93.6
2024,Arenys de Mar DC01 SC001,població jove sense estudis postobligatoris,p,100.2
2024,Arenys de Mar DC01 SC001,població estrangera de països de renda baixa o mitjana,p,95.4
2024,Arenys de Mar DC01 SC001,renda mitjana per persona,..,null
2024,Arenys de Mar DC01 SC002,població amb estudis baixos,p,88.6
2024,Arenys de Mar DC01 SC002,població jove sense estudis postobligatoris,p,95.2
2024,Arenys de Mar DC01 SC002,població estrangera de països de renda baixa o mitjana,p,90.4
2024,Arenys de Mar DC01 SC002,renda mitjana per persona,..,null
2024,Arenys de Mar DC01 SC003,població amb estudis baixos,p,108.6
2024,Arenys de Mar DC01 SC003,població jove sense estudis postobligatoris,p,95.5
2024,Arenys de Mar DC01 SC003,població estrangera de països de renda baixa o mitjana,p,92.1
2024,Arenys de Mar DC01 SC003,renda mitjana per persona,..,null
2024,Arenys de Mar DC01 SC004,població amb estudis baixos,p,86.8
2024,Arenys de Mar DC01 SC004,població jove sense estudis postobligatoris,p,83.1
2024,Arenys de Mar DC01 SC004,població estrangera de països de renda baixa o mitjana,p,93.3
2024,Arenys de Mar DC01 SC004,renda mitjana per persona,..,null
2024,Arenys de Mar DC02 SC001,població amb estudis baixos,p,98.1
2024,Arenys de Mar DC02 SC001,població jove sense estudis postobligatoris,p,101.0
2024,Arenys de Mar DC02 SC001,població estrangera de països de renda baixa o mitjana,p,99.1
2024,Arenys de Mar DC02 SC001,renda mitjana per persona,..,null
2024,Arenys de Mar DC02 SC002,població amb estudis baixos,p,94.7
2024,Arenys de Mar DC02 SC002,població jove sense estudis postobligatoris,p,95.6
2024,Arenys de Mar DC02 SC002,població estrangera de països de renda baixa o mitjana,p,94.7
2024,Arenys de Mar DC02 SC002,renda mitjana per persona,..,null
2024,Arenys de Mar DC02 SC003,població amb estudis baixos,p,102.0
2024,Arenys de Mar DC02 SC003,població jove sense estudis postobligatoris,p,86.6
2024,Arenys de Mar DC02 SC003,població estrangera de països de renda baixa o mitjana,p,84.1
2024,Arenys de Mar DC02 SC003,renda mitjana per persona,..,null
2024,Arenys de Mar DC02 SC004,població amb estudis baixos,p,91.4
2024,Arenys de Mar DC02 SC004,població jove sense estudis postobligatoris,p,100.7
2024,Arenys de Mar DC02 SC004,població estrangera de països de renda baixa o mitjana,p,89.3
2024,Arenys de Mar DC02 SC004,renda mitjana per persona,..,null
2024,Arenys de Mar DC02 SC005,població amb estudis baixos,p,96.1
2024,Arenys de Mar DC02 SC005,població jove sense estudis postobligatoris,p,95.3
2024,Arenys de Mar DC02 SC005,població estrangera de països de renda baixa o mitjana,p,91.0
2024,Arenys de Mar DC02 SC005,renda mitjana per persona,..,null
2024,Arenys de Munt DC01 SC001,població amb estudis baixos,p,96.3
2024,Arenys de Munt DC01 SC001,població jove sense estudis postobligatoris,p,102.5
2024,Arenys de Munt DC01 SC001,població estrangera de països de renda baixa o mitjana,p,85.0
2024,Arenys de Munt DC01 SC001,renda mitjana per persona,..,null
2024,Arenys de Munt DC01 SC002,població amb estudis baixos,p,92.2
2024,Arenys de Munt DC01 SC002,població jove sense estudis postobligatoris,p,98.3
2024,Arenys de Munt DC01 SC002,població estrangera de països de renda baixa o mitjana,p,84.7
2024,Arenys de Munt DC01 SC002,renda mitjana per persona,..,null
2024,Arenys de Munt DC01 SC003,població amb estudis baixos,p,96.2
2024,Arenys de Munt DC01 SC003,població jove sense estudis postobligatoris,p,97.7
2024,Arenys de Munt DC01 SC003,població estrangera de països de renda baixa o mitjana,p,84.9
2024,Arenys de Munt DC01 SC003,renda mitjana per persona,..,null
2024,Arenys de Munt DC02 SC001,població amb estudis baixos,p,95.1
2024,Arenys de Munt DC02 SC001,població jove sense estudis postobligatoris,p,93.6
2024,Arenys de Munt DC02 SC001,població estrangera de països de renda baixa o mitjana,p,82.6
2024,Arenys de Munt DC02 SC001,renda mitjana per persona,..,null
2024,Arenys de Munt DC02 SC002,població amb estudis baixos,p,99.6
2024,Arenys de Munt DC02 SC002,població jove sense estudis postobligatoris,p,106.2
2024,Arenys de Munt DC02 SC002,població estrangera de països de renda baixa o mitjana,p,93.6
2024,Arenys de Munt DC02 SC002,renda mitjana per persona,..,null
2024,Argelaguer DC01 SC001,població amb estudis baixos,p,81.2
2024,Argelaguer DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Argelaguer DC01 SC001,població estrangera de països de renda baixa o mitjana,p,81.0
2024,Argelaguer DC01 SC001,renda mitjana per persona,..,null
2024,Argençola DC01 SC001,població amb estudis baixos,p,74.1
2024,Argençola DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Argençola DC01 SC001,població estrangera de països de renda baixa o mitjana,p,86.9
2024,Argençola DC01 SC001,renda mitjana per persona,..,null
2024,"Argentera, l' DC01 SC001",població amb estudis baixos,p,83.7
2024,"Argentera, l' DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Argentera, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,78.1
2024,"Argentera, l' DC01 SC001",renda mitjana per persona,..,null
2024,Argentona DC01 SC001,població amb estudis baixos,p,89.2
2024,Argentona DC01 SC001,població jove sense estudis postobligatoris,p,91.8
2024,Argentona DC01 SC001,població estrangera de països de renda baixa o mitjana,p,85.1
2024,Argentona DC01 SC001,renda mitjana per persona,..,null
2024,Argentona DC01 SC002,població amb estudis baixos,p,100.9
2024,Argentona DC01 SC002,població jove sense estudis postobligatoris,p,91.4
2024,Argentona DC01 SC002,població estrangera de països de renda baixa o mitjana,p,83.3
2024,Argentona DC01 SC002,renda mitjana per persona,..,null
2024,Argentona DC01 SC003,població amb estudis baixos,p,99.0
2024,Argentona DC01 SC003,població jove sense estudis postobligatoris,p,107.4
2024,Argentona DC01 SC003,població estrangera de països de renda baixa o mitjana,p,88.0
2024,Argentona DC01 SC003,renda mitjana per persona,..,null
2024,Argentona DC01 SC004,població amb estudis baixos,p,85.2
2024,Argentona DC01 SC004,població jove sense estudis postobligatoris,p,95.5
2024,Argentona DC01 SC004,població estrangera de països de renda baixa o mitjana,p,83.7
2024,Argentona DC01 SC004,renda mitjana per persona,..,null
2024,Argentona DC01 SC005,població amb estudis baixos,p,71.1
2024,Argentona DC01 SC005,població jove sense estudis postobligatoris,p,81.5
2024,Argentona DC01 SC005,població estrangera de països de renda baixa o mitjana,p,80.9
2024,Argentona DC01 SC005,renda mitjana per persona,..,null
2024,Argentona DC01 SC006,població amb estudis baixos,p,90.8
2024,Argentona DC01 SC006,població jove sense estudis postobligatoris,p,80.3
2024,Argentona DC01 SC006,població estrangera de països de renda baixa o mitjana,p,81.5
2024,Argentona DC01 SC006,renda mitjana per persona,..,null
2024,Argentona DC02 SC001,població amb estudis baixos,p,83.3
2024,Argentona DC02 SC001,població jove sense estudis postobligatoris,p,88.4
2024,Argentona DC02 SC001,població estrangera de països de renda baixa o mitjana,p,81.2
2024,Argentona DC02 SC001,renda mitjana per persona,..,null
2024,Argentona DC02 SC002,població amb estudis baixos,p,95.4
2024,Argentona DC02 SC002,població jove sense estudis postobligatoris,p,92.0
2024,Argentona DC02 SC002,població estrangera de països de renda baixa o mitjana,p,87.5
2024,Argentona DC02 SC002,renda mitjana per persona,..,null
2024,Argentona DC02 SC003,població amb estudis baixos,p,96.3
2024,Argentona DC02 SC003,població jove sense estudis postobligatoris,p,96.3
2024,Argentona DC02 SC003,població estrangera de països de renda baixa o mitjana,p,83.1
2024,Argentona DC02 SC003,renda mitjana per persona,..,null
2024,"Armentera, l' DC01 SC001",població amb estudis baixos,p,106.4
2024,"Armentera, l' DC01 SC001",població jove sense estudis postobligatoris,p,106.6
2024,"Armentera, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,100.8
2024,"Armentera, l' DC01 SC001",renda mitjana per persona,..,null
2024,Arnes DC01 SC001,població amb estudis baixos,p,114.4
2024,Arnes DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Arnes DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.2
2024,Arnes DC01 SC001,renda mitjana per persona,..,null
2024,Arres DC01 SC001,població amb estudis baixos,p,82.1
2024,Arres DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Arres DC01 SC001,població estrangera de països de renda baixa o mitjana,p,75.2
2024,Arres DC01 SC001,renda mitjana per persona,..,null
2024,Arsèguel DC01 SC001,població amb estudis baixos,p,100.0
2024,Arsèguel DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Arsèguel DC01 SC001,població estrangera de països de renda baixa o mitjana,p,84.8
2024,Arsèguel DC01 SC001,renda mitjana per persona,..,null
2024,Artés DC01 SC001,població amb estudis baixos,p,113.3
2024,Artés DC01 SC001,població jove sense estudis postobligatoris,p,115.9
2024,Artés DC01 SC001,població estrangera de països de renda baixa o mitjana,p,102.3
2024,Artés DC01 SC001,renda mitjana per persona,..,null
2024,Artés DC02 SC001,població amb estudis baixos,p,99.6
2024,Artés DC02 SC001,població jove sense estudis postobligatoris,p,105.4
2024,Artés DC02 SC001,població estrangera de països de renda baixa o mitjana,p,93.8
2024,Artés DC02 SC001,renda mitjana per persona,..,null
2024,Artés DC02 SC002,població amb estudis baixos,p,99.4
2024,Artés DC02 SC002,població jove sense estudis postobligatoris,p,108.2
2024,Artés DC02 SC002,població estrangera de països de renda baixa o mitjana,p,112.2
2024,Artés DC02 SC002,renda mitjana per persona,..,null
2024,Artés DC02 SC003,població amb estudis baixos,p,99.7
2024,Artés DC02 SC003,població jove sense estudis postobligatoris,p,96.8
2024,Artés DC02 SC003,població estrangera de països de renda baixa o mitjana,p,89.7
2024,Artés DC02 SC003,renda mitjana per persona,..,null
2024,Artesa de Lleida DC01 SC001,població amb estudis baixos,p,104.5
